Country,Country Code,Continent,Region,Year,Emissions Per Capita,Emissions,Hazardous waste
Belize,84,Americas,Central America,1993,1.90354299,377.701,200
Belize,84,Americas,Central America,1992,1.825089536,355.699,200
Belize,84,Americas,Central America,1991,1.877879269,359.366,200
Belize,84,Americas,Central America,1990,1.66191243,311.695,200
Benin,204,Africa,Western Africa,2011,0.509941159,4987.12,200
Benin,204,Africa,Western Africa,2010,0.541771234,5152.135,200
Benin,204,Africa,Western Africa,2009,0.514288887,4752.432,200
Benin,204,Africa,Western Africa,2008,0.500196305,4488.408,200
Benin,204,Africa,Western Africa,2007,0.516307455,4495.742,200
Benin,204,Africa,Western Africa,2006,0.458610005,3872.352,200
Benin,204,Africa,Western Africa,2005,0.292647893,2394.551,200
Benin,204,Africa,Western Africa,2004,0.316583691,2508.228,200
Benin,204,Africa,Western Africa,2003,0.307110875,2354.214,200
Benin,204,Africa,Western Africa,2002,0.280412783,2079.189,200
Benin,204,Africa,Western Africa,2001,0.252987807,1815.165,200
Benin,204,Africa,Western Africa,2000,0.230065879,1598.812,200
Benin,204,Africa,Western Africa,1999,0.231754927,1562.142,200
Benin,204,Africa,Western Africa,1998,0.185408737,1213.777,200
Benin,204,Africa,Western Africa,1997,0.191382863,1217.444,200
Benin,204,Africa,Western Africa,1996,0.204833203,1265.115,200
Benin,204,Africa,Western Africa,1995,0.221772443,1327.454,200
Benin,204,Africa,Western Africa,1994,0.218621053,1265.115,200
Benin,204,Africa,Western Africa,1993,0.202977024,1133.103,200
Benin,204,Africa,Western Africa,1992,0.168410364,905.749,200
Benin,204,Africa,Western Africa,1991,0.159910854,828.742,200
Benin,204,Africa,Western Africa,1990,0.142976655,715.065,200
Bermuda,60,Americas,Northern America,2011,,392.369,200
Bermuda,60,Americas,Northern America,2010,,476.71,200
Bermuda,60,Americas,Northern America,2009,,465.709,200
Bermuda,60,Americas,Northern America,2008,,388.702,200
Bermuda,60,Americas,Northern America,2007,,517.047,200
Bermuda,60,Americas,Northern America,2006,,520.714,200
Bermuda,60,Americas,Northern America,2005,,443.707,200
Bermuda,60,Americas,Northern America,2004,,671.061,200
Bermuda,60,Americas,Northern America,2003,,509.713,200
Bermuda,60,Americas,Northern America,2002,,524.381,200
Bermuda,60,Americas,Northern America,2001,,495.045,200
Bermuda,60,Americas,Northern America,2000,,495.045,200
Bermuda,60,Americas,Northern America,1999,,495.045,200
Bermuda,60,Americas,Northern America,1998,,462.042,200
Bermuda,60,Americas,Northern America,1997,,476.71,200
Bermuda,60,Americas,Northern America,1996,,476.71,200
Bermuda,60,Americas,Northern America,1995,,465.709,200
Bermuda,60,Americas,Northern America,1994,,473.043,200
Bermuda,60,Americas,Northern America,1993,,480.377,200
Bermuda,60,Americas,Northern America,1992,,407.037,200
Bermuda,60,Americas,Northern America,1991,,509.713,200
Bermuda,60,Americas,Northern America,1990,,597.721,200
Bhutan,64,Asia,Southern Asia,2011,0.769164648,561.051,200
Bhutan,64,Asia,Southern Asia,2010,0.680268475,487.711,200
Bhutan,64,Asia,Southern Asia,2009,0.55170877,388.702,200
Bhutan,64,Asia,Southern Asia,2008,0.6092603,421.705,200
Bhutan,64,Asia,Southern Asia,2007,0.577552567,392.369,200
Bhutan,64,Asia,Southern Asia,2006,0.589525037,392.369,200
Bhutan,64,Asia,Southern Asia,2005,0.608895524,396.036,200
Bhutan,64,Asia,Southern Asia,2004,0.485930591,308.028,200
Bhutan,64,Asia,Southern Asia,2003,0.612769982,377.701,200
Bhutan,64,Asia,Southern Asia,2002,0.698528711,418.038,200
Bhutan,64,Asia,Southern Asia,2001,0.669151368,388.702,200
Bhutan,64,Asia,Southern Asia,2000,0.708253743,399.703,200
Bhutan,64,Asia,Southern Asia,1999,0.701851443,385.035,200
Bhutan,64,Asia,Southern Asia,1998,0.721394619,385.035,200
Bhutan,64,Asia,Southern Asia,1997,0.759932917,396.036,200
Bhutan,64,Asia,Southern Asia,1996,0.593766217,304.361,200
Bhutan,64,Asia,Southern Asia,1995,0.489792872,249.356,200
Bhutan,64,Asia,Southern Asia,1994,0.415736882,212.686,200
Bhutan,64,Asia,Southern Asia,1993,0.360302164,187.017,200
Bhutan,64,Asia,Southern Asia,1992,0.409523683,216.353,200
Bhutan,64,Asia,Southern Asia,1991,0.349626569,187.017,200
Bhutan,64,Asia,Southern Asia,1990,0.239566729,128.345,200
Bolivia,68,Americas,South America,2011,1.561355792,16120.132,200
Bolivia,68,Americas,South America,2010,1.511338488,15350.062,200
Bolivia,68,Americas,South America,2009,1.425569521,14246.295,200
Bolivia,68,Americas,South America,2008,1.378560494,13556.899,200
Bolivia,68,Americas,South America,2007,1.28619383,12445.798,200
Bolivia,68,Americas,South America,2006,1.547728029,14730.339,200
Bolivia,68,Americas,South America,2005,1.290055842,12068.097,200
Bolivia,68,Americas,South America,2004,1.42407612,13083.856,200
Bolivia,68,Americas,South America,2003,1.566960714,14128.951,200
Bolivia,68,Americas,South America,2002,1.081852805,9567.203,200
Bolivia,68,Americas,South America,2001,1.13321239,9823.893,200
Bolivia,68,Americas,South America,2000,1.20344554,10223.596,200
Bolivia,68,Americas,South America,1999,1.350933768,11243.022,200
Bolivia,68,Americas,South America,1998,1.405571437,11455.708,200
Bolivia,68,Americas,South America,1997,1.382044241,11026.669,200
Bolivia,68,Americas,South America,1996,1.282776648,10014.577,200
Bolivia,68,Americas,South America,1995,1.239084669,9460.86,200
Bolivia,68,Americas,South America,1994,1.197313879,8936.479,200
Bolivia,68,Americas,South America,1993,1.105719863,8063.733,200
Bolivia,68,Americas,South America,1992,0.936917668,6673.94,200
Bolivia,68,Americas,South America,1991,0.833368838,5797.527,200
Bolivia,68,Americas,South America,1990,0.813384101,5526.169,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2011,6.185334807,23747.492,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2010,5.498694594,21147.589,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2009,5.349983885,20615.874,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2008,5.202481301,20087.826,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2007,4.546942938,17590.599,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2006,4.532701514,17564.93,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2005,4.176595715,16204.473,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2004,4.016344617,15610.419,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2003,3.718978156,14488.317,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2002,3.669277775,14301.3,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2001,3.444530054,13362.548,200
Bosnia and Herzegovina,70,Europe,Southern Europe,2000,3.595881872,13787.92,200
Bosnia and Herzegovina,70,Europe,Southern Europe,1999,2.765884578,10377.61,200
Bosnia and Herzegovina,70,Europe,Southern Europe,1998,2.909773098,10593.963,200
Bosnia and Herzegovina,70,Europe,Southern Europe,1997,2.373803096,8393.763,200
Bosnia and Herzegovina,70,Europe,Southern Europe,1996,1.221430324,4257.387,200
Bosnia and Herzegovina,70,Europe,Southern Europe,1995,0.973771342,3428.645,200
Bosnia and Herzegovina,70,Europe,Southern Europe,1994,0.882827528,3230.627,200
Bosnia and Herzegovina,70,Europe,Southern Europe,1993,0.759364211,2948.268,200
Bosnia and Herzegovina,70,Europe,Southern Europe,1992,0.998384772,4136.376,200
Botswana,72,Africa,Southern Africa,2011,2.443804075,4855.108,200
Botswana,72,Africa,Southern Africa,2010,2.657137083,5232.809,200
Botswana,72,Africa,Southern Africa,2009,2.254632464,4400.4,200
Botswana,72,Africa,Southern Africa,2008,2.575237664,4979.786,200
Botswana,72,Africa,Southern Africa,2007,2.454639677,4701.094,200
Botswana,72,Africa,Southern Africa,2006,2.450541261,4646.089,200
Botswana,72,Africa,Southern Africa,2005,2.461211586,4616.753,200
Botswana,72,Africa,Southern Africa,2004,2.360654518,4378.398,200
Botswana,72,Africa,Southern Africa,2003,2.327139772,4264.721,200
Botswana,72,Africa,Southern Africa,2002,2.479160033,4484.741,200
Botswana,72,Africa,Southern Africa,2001,2.430479957,4334.394,200
Botswana,72,Africa,Southern Africa,2000,2.435788364,4275.722,200
Botswana,72,Africa,Southern Africa,1999,2.055736369,3545.989,200
Botswana,72,Africa,Southern Africa,1998,2.264586195,3832.015,200
Botswana,72,Africa,Southern Africa,1997,1.938210962,3212.292,200
Botswana,72,Africa,Southern Africa,1996,1.936442505,3138.952,200
Botswana,72,Africa,Southern Africa,1995,2.225507798,3523.987,200
Botswana,72,Africa,Southern Africa,1994,2.262107692,3494.651,200
Botswana,72,Africa,Southern Africa,1993,2.3239959,3498.318,200
Botswana,72,Africa,Southern Africa,1992,2.235133154,3274.631,200
Botswana,72,Africa,Southern Africa,1991,1.508488866,2148.862,200
Botswana,72,Africa,Southern Africa,1990,1.573942563,2178.198,200
Brazil,76,Americas,South America,2011,2.231257237,439412.943,200
Brazil,76,Americas,South America,2010,2.150268044,419754.156,200
Brazil,76,Americas,South America,2009,1.89749147,367147.374,200
Brazil,76,Americas,South America,2008,2.021610272,387675.24,200
Brazil,76,Americas,South America,2007,1.911676126,363212.683,200
Brazil,76,Americas,South America,2006,1.847979036,347668.27,200
Brazil,76,Americas,South America,2005,1.865823683,347308.904,200
Brazil,76,Americas,South America,2004,1.835908496,337826.042,200
Brazil,76,Americas,South America,2003,1.769553491,321621.569,200
Brazil,76,Americas,South America,2002,1.852165065,332266.87,200
Brazil,76,Americas,South America,2001,1.906747447,337433.673,200
Brazil,76,Americas,South America,2000,1.879510648,327983.814,200
Brazil,76,Americas,South America,1999,1.861402685,320173.104,200
Brazil,76,Americas,South America,1998,1.842713927,312289.054,200
Brazil,76,Americas,South America,1997,1.800488226,300547.32,200
Brazil,76,Americas,South America,1996,1.732335845,284782.887,200
Brazil,76,Americas,South America,1995,1.595813094,258347.484,200
Brazil,76,Americas,South America,1994,1.518845849,242154.012,200
Brazil,76,Americas,South America,1993,1.469568683,230738.641,200
Brazil,76,Americas,South America,1992,1.427610644,220705.729,200
Brazil,76,Americas,South America,1991,1.441508396,219330.604,200
Brazil,76,Americas,South America,1990,1.395852347,208886.988,200
British Virgin Islands,92,Americas,Caribbean,2011,,176.016,200
British Virgin Islands,92,Americas,Caribbean,2010,,172.349,200
British Virgin Islands,92,Americas,Caribbean,2009,,165.015,200
British Virgin Islands,92,Americas,Caribbean,2008,,161.348,200
British Virgin Islands,92,Americas,Caribbean,2007,,150.347,200
British Virgin Islands,92,Americas,Caribbean,2006,,143.013,200
British Virgin Islands,92,Americas,Caribbean,2005,,132.012,200
British Virgin Islands,92,Americas,Caribbean,2004,,124.678,200
British Virgin Islands,92,Americas,Caribbean,2003,,121.011,200
British Virgin Islands,92,Americas,Caribbean,2002,,113.677,200
British Virgin Islands,92,Americas,Caribbean,2001,,106.343,200
British Virgin Islands,92,Americas,Caribbean,2000,,102.676,200
British Virgin Islands,92,Americas,Caribbean,1999,,102.676,200
British Virgin Islands,92,Americas,Caribbean,1998,,102.676,200
British Virgin Islands,92,Americas,Caribbean,1997,,99.009,200
British Virgin Islands,92,Americas,Caribbean,1996,,95.342,200
British Virgin Islands,92,Americas,Caribbean,1995,,84.341,200
British Virgin Islands,92,Americas,Caribbean,1994,,80.674,200
British Virgin Islands,92,Americas,Caribbean,1993,,73.34,200
British Virgin Islands,92,Americas,Caribbean,1992,,69.673,200
British Virgin Islands,92,Americas,Caribbean,1991,,66.006,200
British Virgin Islands,92,Americas,Caribbean,1990,,66.006,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2011,23.96785089,9743.219,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2010,21.47640481,8602.782,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2009,21.73794625,8573.446,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2008,25.8474371,10029.245,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2007,23.73590342,9053.823,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2006,11.40135896,4272.055,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2005,12.56180417,4620.42,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2004,13.43629243,4847.774,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2003,13.79082084,4877.11,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2002,14.01561747,4855.108,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2001,16.96633875,5753.523,200
Brunei Darussalam,96,Asia,South-Eastern Asia,2000,18.40125557,6105.555,200
Brunei Darussalam,96,Asia,South-Eastern Asia,1999,13.04069325,4231.718,200
Brunei Darussalam,96,Asia,South-Eastern Asia,1998,17.5596695,5570.173,200
Brunei Darussalam,96,Asia,South-Eastern Asia,1997,17.2994024,5361.154,200
Brunei Darussalam,96,Asia,South-Eastern Asia,1996,17.09184129,5170.47,200
Brunei Darussalam,96,Asia,South-Eastern Asia,1995,17.27823107,5097.13,200
Brunei Darussalam,96,Asia,South-Eastern Asia,1994,17.40539374,5001.788,200
Brunei Darussalam,96,Asia,South-Eastern Asia,1993,18.85609972,5273.146,200
Brunei Darussalam,96,Asia,South-Eastern Asia,1992,20.24074503,5504.167,200
Brunei Darussalam,96,Asia,South-Eastern Asia,1991,20.98940348,5548.171,200
Brunei Darussalam,96,Asia,South-Eastern Asia,1990,24.17748872,6211.898,200
Bulgaria,100,Europe,Eastern Europe,2011,6.728305488,49339.485,200
Bulgaria,100,Europe,Eastern Europe,2010,5.972071036,44128.678,200
Bulgaria,100,Europe,Eastern Europe,2009,5.728366306,42654.544,200
Bulgaria,100,Europe,Eastern Europe,2008,6.76841987,50791.617,200
Bulgaria,100,Europe,Eastern Europe,2007,6.900406061,52188.744,200
Bulgaria,100,Europe,Eastern Europe,2006,6.420621704,48943.449,200
Bulgaria,100,Europe,Eastern Europe,2005,6.235547158,47909.355,200
Bulgaria,100,Europe,Eastern Europe,2004,6.041293809,46787.253,200
Bulgaria,100,Europe,Eastern Europe,2003,6.059689676,47307.967,200
Bulgaria,100,Europe,Eastern Europe,2002,5.67115076,44634.724,200
Bulgaria,100,Europe,Eastern Europe,2001,5.854280286,46453.556,200
Bulgaria,100,Europe,Eastern Europe,2000,5.44102276,43530.957,200
Bulgaria,100,Europe,Eastern Europe,1999,5.452800273,43981.998,200
Bulgaria,100,Europe,Eastern Europe,1998,6.025814667,48998.454,200
Bulgaria,100,Europe,Eastern Europe,1997,6.294937324,51616.692,200
Bulgaria,100,Europe,Eastern Europe,1996,6.835359133,56559.808,200
Bulgaria,100,Europe,Eastern Europe,1995,6.939913971,58004.606,200
Bulgaria,100,Europe,Eastern Europe,1994,6.430110438,54344.94,200
Bulgaria,100,Europe,Eastern Europe,1993,7.960052444,68077.855,200
Bulgaria,100,Europe,Eastern Europe,1992,6.2932242,54458.617,200
Bulgaria,100,Europe,Eastern Europe,1991,6.652285216,58176.955,200
Bulgaria,100,Europe,Eastern Europe,1990,8.588927971,75763.887,200
Burkina Faso,854,Africa,Western Africa,2011,0.120817204,1932.509,200
Burkina Faso,854,Africa,Western Africa,2010,0.108309024,1683.153,200
Burkina Faso,854,Africa,Western Africa,2009,0.110289608,1664.818,200
Burkina Faso,854,Africa,Western Africa,2008,0.115815962,1697.821,200
Burkina Faso,854,Africa,Western Africa,2007,0.115663809,1646.483,200
Burkina Faso,854,Africa,Western Africa,2006,0.098425098,1360.457,200
Burkina Faso,854,Africa,Western Africa,2005,0.083875351,1125.769,200
Burkina Faso,854,Africa,Western Africa,2004,0.084681997,1103.767,200
Burkina Faso,854,Africa,Western Africa,2003,0.085163968,1078.098,200
Burkina Faso,854,Africa,Western Africa,2002,0.081711564,1004.758,200
Burkina Faso,854,Africa,Western Africa,2001,0.083493832,997.424,200
Burkina Faso,854,Africa,Western Africa,2000,0.089716835,1041.428,200
Burkina Faso,854,Africa,Western Africa,1999,0.082558304,931.418,200
Burkina Faso,854,Africa,Western Africa,1998,0.078570194,861.745,200
Burkina Faso,854,Africa,Western Africa,1997,0.075643822,806.74,200
Burkina Faso,854,Africa,Western Africa,1996,0.06823107,707.731,200
Burkina Faso,854,Africa,Western Africa,1995,0.062147146,627.057,200
Burkina Faso,854,Africa,Western Africa,1994,0.065745056,645.392,200
Burkina Faso,854,Africa,Western Africa,1993,0.06564342,627.057,200
Burkina Faso,854,Africa,Western Africa,1992,0.067840823,630.724,200
Burkina Faso,854,Africa,Western Africa,1991,0.069287377,627.057,200
Burkina Faso,854,Africa,Western Africa,1990,0.066589241,586.72,200
Burundi,108,Africa,Eastern Africa,2011,0.021908917,209.019,200
Burundi,108,Africa,Eastern Africa,2010,0.021050168,194.351,200
Burundi,108,Africa,Eastern Africa,2009,0.021361116,190.684,200
Burundi,108,Africa,Eastern Africa,2008,0.022110136,190.684,200
Burundi,108,Africa,Eastern Africa,2007,0.022455571,187.017,200
Burundi,108,Africa,Eastern Africa,2006,0.023253362,187.017,200
Burundi,108,Africa,Eastern Africa,2005,0.019820622,154.014,200
Burundi,108,Africa,Eastern Africa,2004,0.026364537,198.018,200
Burundi,108,Africa,Eastern Africa,2003,0.022210965,161.348,200
Burundi,108,Africa,Eastern Africa,2002,0.030220837,212.686,200
Burundi,108,Africa,Eastern Africa,2001,0.030024961,205.352,200
Burundi,108,Africa,Eastern Africa,2000,0.043404343,289.693,200
Burundi,108,Africa,Eastern Africa,1999,0.043699629,286.026,200
Burundi,108,Africa,Eastern Africa,1998,0.045498592,293.36,200
Burundi,108,Africa,Eastern Africa,1997,0.04778358,304.361,200
Burundi,108,Africa,Eastern Africa,1996,0.050683916,319.029,200
Burundi,108,Africa,Eastern Africa,1995,0.051964573,322.696,200
Burundi,108,Africa,Eastern Africa,1994,0.054593012,333.697,200
Burundi,108,Africa,Eastern Africa,1993,0.054360275,326.363,200
Burundi,108,Africa,Eastern Africa,1992,0.052361858,308.028,200
Burundi,108,Africa,Eastern Africa,1991,0.058674306,337.364,200
Burundi,108,Africa,Eastern Africa,1990,0.052330832,293.36,200
Cambodia,116,Asia,South-Eastern Asia,2011,0.307803949,4495.742,200
Cambodia,116,Asia,South-Eastern Asia,2010,0.291523433,4187.714,200
Cambodia,116,Asia,South-Eastern Asia,2009,0.292183488,4132.709,200
Cambodia,116,Asia,South-Eastern Asia,2008,0.285142059,3975.028,200
Cambodia,116,Asia,South-Eastern Asia,2007,0.253406345,3483.65,200
Cambodia,116,Asia,South-Eastern Asia,2006,0.221290598,2999.606,200
Cambodia,116,Asia,South-Eastern Asia,2005,0.207833998,2775.919,200
Cambodia,116,Asia,South-Eastern Asia,2004,0.186007849,2445.889,200
Cambodia,116,Asia,South-Eastern Asia,2003,0.183996838,2379.883,200
Cambodia,116,Asia,South-Eastern Asia,2002,0.173693889,2207.534,200
Cambodia,116,Asia,South-Eastern Asia,2001,0.18051894,2251.538,200
Cambodia,116,Asia,South-Eastern Asia,2000,0.161706116,1976.513,200
Cambodia,116,Asia,South-Eastern Asia,1999,0.158508777,1895.839,200
Cambodia,116,Asia,South-Eastern Asia,1998,0.166948102,1950.844,200
Cambodia,116,Asia,South-Eastern Asia,1997,0.135147918,1540.14,200
Cambodia,116,Asia,South-Eastern Asia,1996,0.145812255,1617.147,200
Cambodia,116,Asia,South-Eastern Asia,1995,0.14403496,1551.141,200
Cambodia,116,Asia,South-Eastern Asia,1994,0.051681222,539.049,200
Cambodia,116,Asia,South-Eastern Asia,1993,0.047304842,476.71,200
Cambodia,116,Asia,South-Eastern Asia,1992,0.049035284,476.71,200
